ParkName,BeginTempCelsius,BeginPrecip,Year,DeerNum,VegType,GPSDate,GPSTime,Long,Lat,Month
Wilson's Creek National Battlefield,-5,No rain,2016,6,Grassland/Prairie,2/4/2016,21:13:44,-93.40245904,37.11506415,02
Wilson's Creek National Battlefield,-5,No rain,2016,2,Grassland/Prairie,2/4/2016,21:15:43,-93.40191855,37.11388591,02
Wilson's Creek National Battlefield,-5,No rain,2016,3,Grassland/Prairie,2/4/2016,21:17:25,-93.40151731,37.1122678,02
Wilson's Creek National Battlefield,-5,No rain,2016,2,Grassland/Prairie,2/4/2016,21:31:26,-93.40378565,37.09198963,02
Wilson's Creek National Battlefield,-5,No rain,2016,14,Crop,2/4/2016,21:32:45,-93.40411012,37.09180413,02
Wilson's Creek National Battlefield,-5,No rain,2016,1,Riparian Forest,2/4/2016,21:33:43,-93.4041205,37.09179955,02
Wilson's Creek National Battlefield,-5,No rain,2016,2,Crop,2/4/2016,21:35:35,-93.40532619,37.09137304,02
Wilson's Creek National Battlefield,-5,No rain,2016,1,Crop,2/4/2016,21:38:59,-93.40600997,37.09139991,02
Wilson's Creek National Battlefield,-5,No rain,2016,2,Crop,2/4/2016,21:40:49,-93.40604441,37.09140654,02
Wilson's Creek National Battlefield,-5,No rain,2016,10,Grassland/Prairie,2/4/2016,21:41:56,-93.40609321,37.09141801,02
Wilson's Creek National Battlefield,-5,No rain,2016,8,Crop,2/4/2016,21:43:49,-93.40705468,37.09198223,02
Wilson's Creek National Battlefield,-5,No rain,2016,43,Crop,2/4/2016,21:45:27,-93.40710461,37.0920402,02
Wilson's Creek National Battlefield,-5,No rain,2016,2,Grassland/Prairie,2/4/2016,21:49:42,-93.40776982,37.09377388,02
Wilson's Creek National Battlefield,-5,No rain,2016,3,Upland Forest,2/4/2016,21:52:21,-93.40996539,37.09583922,02
Wilson's Creek National Battlefield,2.6,No rain,2016,8,Grassland/Prairie,2/11/2016,21:10:26,-93.40619804,37.11583473,02
Wilson's Creek National Battlefield,2.6,No rain,2016,3,Grassland/Prairie,2/11/2016,21:12:19,-93.40405839,37.11568727,02
Wilson's Creek National Battlefield,2.6,No rain,2016,2,Grassland/Prairie,2/11/2016,21:13:10,-93.40381436,37.11568125,02
Wilson's Creek National Battlefield,2.6,No rain,2016,5,Crop,2/11/2016,21:15:11,-93.40195165,37.1139861,02
Wilson's Creek National Battlefield,2.6,No rain,2016,5,Grassland/Prairie,2/11/2016,21:16:12,-93.40192806,37.11391022,02
Wilson's Creek National Battlefield,2.6,No rain,2016,2,Grassland/Prairie,2/11/2016,21:26:31,-93.40439644,37.10049514,02
Wilson's Creek National Battlefield,2.6,No rain,2016,2,Grassland/Prairie,2/11/2016,21:32:17,-93.4043526,37.09169545,02
Wilson's Creek National Battlefield,2.6,No rain,2016,1,Grassland/Prairie,2/11/2016,21:33:24,-93.40470931,37.09154067,02
Wilson's Creek National Battlefield,2.6,No rain,2016,7,Grassland/Prairie,2/11/2016,21:34:24,-93.40478992,37.09150901,02
Wilson's Creek National Battlefield,2.6,No rain,2016,10,Crop,2/11/2016,21:36:06,-93.40559752,37.09136041,02
Wilson's Creek National Battlefield,2.6,No rain,2016,11,Crop,2/11/2016,21:37:34,-93.4056583,37.09136135,02
Wilson's Creek National Battlefield,2.6,No rain,2016,5,Crop,2/11/2016,21:38:42,-93.40600988,37.09140361,02
Wilson's Creek National Battlefield,2.6,No rain,2016,11,Crop,2/11/2016,21:39:33,-93.40609523,37.09142261,02
Wilson's Creek National Battlefield,2.6,No rain,2016,15,Crop,2/11/2016,21:41:13,-93.40683461,37.09176248,02
Wilson's Creek National Battlefield,2.6,No rain,2016,44,Crop,2/11/2016,21:43:25,-93.4071859,37.09214809,02
Wilson's Creek National Battlefield,2.6,No rain,2016,3,Grassland/Prairie,2/11/2016,21:46:02,-93.40763487,37.09326276,02
Wilson's Creek National Battlefield,3.6,No rain,2016,13,Grassland/Prairie,2/11/2016,20:04:46,-93.4065,37.11600923,02
Wilson's Creek National Battlefield,3.6,No rain,2016,2,Grassland/Prairie,2/11/2016,20:06:56,-93.40425049,37.11568905,02
Wilson's Creek National Battlefield,3.6,No rain,2016,3,Grassland/Prairie,2/11/2016,20:08:43,-93.40351666,37.11566372,02
Wilson's Creek National Battlefield,3.6,No rain,2016,5,Crop,2/11/2016,20:11:15,-93.40195762,37.11402348,02
Wilson's Creek National Battlefield,3.6,No rain,2016,5,Grassland/Prairie,2/11/2016,20:12:38,-93.40186262,37.11366019,02
Wilson's Creek National Battlefield,3.6,No rain,2016,2,Grassland/Prairie,2/11/2016,20:25:23,-93.40439042,37.10052208,02
Wilson's Creek National Battlefield,3.6,No rain,2016,5,Grassland/Prairie,2/11/2016,20:30:59,-93.40354645,37.09225322,02
Wilson's Creek National Battlefield,3.6,No rain,2016,1,Grassland/Prairie,2/11/2016,20:32:44,-93.4042986,37.0917147,02
Wilson's Creek National Battlefield,3.6,No rain,2016,6,Grassland/Prairie,2/11/2016,20:34:28,-93.40499587,37.09143599,02
Wilson's Creek National Battlefield,3.6,No rain,2016,14,Crop,2/11/2016,20:35:15,-93.40522073,37.09139219,02
Wilson's Creek National Battlefield,3.6,No rain,2016,13,Crop,2/11/2016,20:36:18,-93.40556523,37.09136796,02
Wilson's Creek National Battlefield,3.6,No rain,2016,24,Crop,2/11/2016,20:37:51,-93.40602526,37.09140933,02
Wilson's Creek National Battlefield,3.6,No rain,2016,6,Crop,2/11/2016,20:40:20,-93.40693932,37.09185736,02
Wilson's Creek National Battlefield,3.6,No rain,2016,15,Crop,2/11/2016,20:41:38,-93.40700796,37.09192337,02
Wilson's Creek National Battlefield,3.6,No rain,2016,25,Crop,2/11/2016,20:42:28,-93.40714813,37.09209827,02
Wilson's Creek National Battlefield,6.7,No rain,2016,7,Grassland/Prairie,2/11/2016,18:54:37,-93.40657905,37.11605716,02
Wilson's Creek National Battlefield,6.7,No rain,2016,5,Grassland/Prairie,2/11/2016,18:56:40,-93.40632615,37.11590385,02
Wilson's Creek National Battlefield,6.7,No rain,2016,7,Grassland/Prairie,2/11/2016,18:57:48,-93.40609282,37.1157825,02
Wilson's Creek National Battlefield,6.7,No rain,2016,4,Grassland/Prairie,2/11/2016,19:01:12,-93.40430855,37.11568173,02
Wilson's Creek National Battlefield,6.7,No rain,2016,4,Grassland/Prairie,2/11/2016,19:03:30,-93.40236623,37.1149314,02
Wilson's Creek National Battlefield,6.7,No rain,2016,16,Crop,2/11/2016,19:05:09,-93.40198438,37.11407017,02
Wilson's Creek National Battlefield,6.7,No rain,2016,1,Grassland/Prairie,2/11/2016,19:15:28,-93.40397763,37.10168621,02
Wilson's Creek National Battlefield,6.7,No rain,2016,1,Grassland/Prairie,2/11/2016,19:17:07,-93.40442682,37.10003405,02
Wilson's Creek National Battlefield,6.7,No rain,2016,5,Grassland/Prairie,2/11/2016,19:22:37,-93.4035309,37.09227331,02
Wilson's Creek National Battlefield,6.7,No rain,2016,2,Riparian Forest,2/11/2016,19:24:44,-93.40365843,37.09212133,02
Wilson's Creek National Battlefield,6.7,No rain,2016,3,Crop,2/11/2016,19:26:20,-93.40430214,37.09171427,02
Wilson's Creek National Battlefield,6.7,No rain,2016,1,Grassland/Prairie,2/11/2016,19:27:42,-93.40434889,37.0916935,02
Wilson's Creek National Battlefield,6.7,No rain,2016,10,Crop,2/11/2016,19:28:53,-93.40449641,37.09162854,02
Wilson's Creek National Battlefield,6.7,No rain,2016,12,Crop,2/11/2016,19:30:30,-93.40477473,37.09151229,02
Wilson's Creek National Battlefield,6.7,No rain,2016,46,Crop,2/11/2016,19:32:17,-93.40609112,37.09142048,02
Wilson's Creek National Battlefield,6.7,No rain,2016,48,Crop,2/11/2016,19:35:17,-93.40712438,37.09206687,02
Wilson's Creek National Battlefield,6.7,No rain,2016,1,Mowed Lawn,2/11/2016,19:41:10,-93.41123552,37.09602405,02
Wilson's Creek National Battlefield,6.7,No rain,2016,2,Upland Forest,2/11/2016,19:51:12,-93.4178563,37.10974292,02
Arkansas Post National Memorial,6.4,No rain,2017,2,Mowed Lawn,1/9/2017,19:22:04,-91.34318291,34.0243032,01
Arkansas Post National Memorial,6.4,No rain,2017,4,Riparian Forest,1/9/2017,19:34:03,-91.34830693,34.02236384,01
Arkansas Post National Memorial,6.3,No rain,2017,3,Riparian Forest,1/9/2017,20:17:50,-91.34695046,34.02684412,01
Arkansas Post National Memorial,6.3,No rain,2017,2,Mowed Lawn,1/9/2017,20:22:24,-91.34319207,34.02429735,01
Arkansas Post National Memorial,6.3,No rain,2017,1,Mowed Lawn,1/9/2017,20:28:17,-91.34595936,34.0173043,01
Arkansas Post National Memorial,6.3,No rain,2017,4,Riparian Forest,1/9/2017,20:35:05,-91.34821621,34.02232693,01
Arkansas Post National Memorial,7.4,No rain,2017,3,Riparian Forest,1/9/2017,21:17:07,-91.34712909,34.02683533,01
Arkansas Post National Memorial,7.4,No rain,2017,3,Riparian Forest,1/9/2017,21:22:02,-91.34394842,34.02681526,01
Arkansas Post National Memorial,7.4,No rain,2017,2,Mowed Lawn,1/9/2017,21:24:40,-91.34317722,34.02435272,01
Arkansas Post National Memorial,7.4,No rain,2017,4,Riparian Forest,1/9/2017,21:35:16,-91.34817724,34.02231213,01
Arkansas Post National Memorial,12.8,No rain,2017,3,Riparian Forest,1/17/2017,19:27:49,-91.34319977,34.02473189,01
Arkansas Post National Memorial,12.8,No rain,2017,1,Mowed Lawn,1/17/2017,19:33:24,-91.34674017,34.01806069,01
Arkansas Post National Memorial,12.8,No rain,2017,1,Mowed Lawn,1/17/2017,19:36:03,-91.34612925,34.01742269,01
Arkansas Post National Memorial,12.1,No rain,2017,3,Mowed Lawn,1/17/2017,20:27:49,-91.34320785,34.02450432,01
Arkansas Post National Memorial,12.1,No rain,2017,1,Riparian Forest,1/17/2017,20:32:27,-91.34524579,34.01956017,01
Arkansas Post National Memorial,11.7,No rain,2017,3,Mowed Lawn,1/17/2017,21:27:41,-91.34320019,34.02433241,01
Arkansas Post National Memorial,11.7,No rain,2017,1,Riparian Forest,1/17/2017,21:32:44,-91.3466883,34.01836731,01
Arkansas Post National Memorial,11.7,No rain,2017,1,Mowed Lawn,1/17/2017,21:35:43,-91.34537282,34.01689172,01
Arkansas Post National Memorial,9.9,No rain,2017,1,Riparian Forest,1/23/2017,19:35:06,-91.3432078,34.0242449,01
Arkansas Post National Memorial,9.9,No rain,2017,2,Riparian Forest,1/23/2017,19:41:26,-91.34673301,34.01798702,01
Arkansas Post National Memorial,7.8,No rain,2017,1,Mowed Lawn,1/23/2017,20:33:37,-91.3432079,34.02471761,01
Arkansas Post National Memorial,7.8,No rain,2017,2,Mowed Lawn,1/23/2017,20:40:49,-91.34669824,34.01789137,01
Arkansas Post National Memorial,7.8,No rain,2017,2,Riparian Forest,1/23/2017,20:51:13,-91.34947973,34.02280203,01
Arkansas Post National Memorial,5.7,No rain,2017,1,Riparian Forest,1/23/2017,21:33:22,-91.34507962,34.02683448,01
Arkansas Post National Memorial,5.7,No rain,2017,1,Riparian Forest,1/23/2017,21:38:28,-91.34319756,34.02442911,01
Arkansas Post National Memorial,5.7,No rain,2017,2,Mowed Lawn,1/23/2017,21:45:14,-91.34663378,34.01780611,01
Arkansas Post National Memorial,5.7,No rain,2017,2,Riparian Forest,1/23/2017,21:55:18,-91.34953958,34.0228406,01
Arkansas Post National Memorial,15.6,No rain,2017,1,Riparian Forest,1/30/2017,19:38:33,-91.34664353,34.02685546,01
Arkansas Post National Memorial,15.6,No rain,2017,1,Riparian Forest,1/30/2017,19:40:08,-91.34647264,34.02685702,01
Arkansas Post National Memorial,15.6,No rain,2017,5,Mowed Lawn,1/30/2017,19:47:52,-91.34633008,34.01871683,01
Arkansas Post National Memorial,15.6,No rain,2017,3,Mowed Lawn,1/30/2017,19:49:29,-91.34667706,34.01786595,01
Arkansas Post National Memorial,15.6,No rain,2017,3,Mowed Lawn,1/30/2017,19:58:31,-91.35010355,34.02302373,01
Arkansas Post National Memorial,14.1,No rain,2017,2,Riparian Forest,1/30/2017,20:35:55,-91.34930501,34.02618159,01
Arkansas Post National Memorial,14.1,No rain,2017,1,Riparian Forest,1/30/2017,20:40:02,-91.34472714,34.02683953,01
Arkansas Post National Memorial,14.1,No rain,2017,3,Riparian Forest,1/30/2017,20:46:58,-91.34671695,34.0183141,01
Arkansas Post National Memorial,14.1,No rain,2017,4,Mowed Lawn,1/30/2017,20:48:27,-91.34673495,34.01825167,01
Arkansas Post National Memorial,14.1,No rain,2017,1,Mowed Lawn,1/30/2017,20:51:00,-91.34531546,34.01685251,01
Arkansas Post National Memorial,14.1,No rain,2017,2,Riparian Forest,1/30/2017,20:58:07,-91.34833603,34.02237293,01
Arkansas Post National Memorial,14.1,No rain,2017,3,Riparian Forest,1/30/2017,21:01:01,-91.35106571,34.02296836,01
Arkansas Post National Memorial,13.1,No rain,2017,3,Riparian Forest,1/30/2017,21:34:36,-91.35173078,34.02515334,01
Arkansas Post National Memorial,13.1,No rain,2017,2,Riparian Forest,1/30/2017,21:39:08,-91.34755424,34.02679423,01
Arkansas Post National Memorial,13.1,No rain,2017,2,Riparian Forest,1/30/2017,21:40:48,-91.34727703,34.02682839,01
Arkansas Post National Memorial,13.1,No rain,2017,1,Other,1/30/2017,21:43:01,-91.34619464,34.02685199,01
Arkansas Post National Memorial,13.1,No rain,2017,1,Riparian Forest,1/30/2017,21:44:08,-91.34609797,34.02685054,01
Arkansas Post National Memorial,13.1,No rain,2017,1,Riparian Forest,1/30/2017,21:45:51,-91.34508965,34.02683175,01
Arkansas Post National Memorial,13.1,No rain,2017,3,Mowed Lawn,1/30/2017,21:52:51,-91.34673876,34.0182305,01
Arkansas Post National Memorial,13.1,No rain,2017,2,Riparian Forest,1/30/2017,21:53:59,-91.34674124,34.01820239,01
Arkansas Post National Memorial,13.1,No rain,2017,3,Riparian Forest,1/30/2017,21:57:27,-91.34560244,34.0172747,01
Pea Ridge National Military Park,9,No rain,2017,2,Grassland/Prairie,1/10/2017,19:21:45,-94.03100575,36.44141957,01
Pea Ridge National Military Park,9,No rain,2017,2,Grassland/Prairie,1/10/2017,19:23:59,-94.03169689,36.44102736,01
Pea Ridge National Military Park,9,No rain,2017,2,Grassland/Prairie,1/10/2017,19:25:44,-94.03245579,36.44070455,01
Pea Ridge National Military Park,9,No rain,2017,1,Upland Forest,1/10/2017,19:27:58,-94.03585239,36.44026926,01
Pea Ridge National Military Park,9,No rain,2017,4,Upland Forest,1/10/2017,19:30:21,-94.03663345,36.44027993,01
Pea Ridge National Military Park,9,No rain,2017,2,Upland Forest,1/10/2017,19:32:37,-94.03686285,36.44028274,01
Pea Ridge National Military Park,9,No rain,2017,2,Upland Forest,1/10/2017,19:36:10,-94.04039864,36.44005425,01
Pea Ridge National Military Park,9,No rain,2017,3,Upland Forest,1/10/2017,19:41:43,-94.04717807,36.44008159,01
Pea Ridge National Military Park,9,No rain,2017,1,Upland Forest,1/10/2017,19:43:46,-94.04722097,36.4400779,01
Pea Ridge National Military Park,9,No rain,2017,2,Grassland/Prairie,1/10/2017,19:50:27,-94.05212616,36.44538386,01
Pea Ridge National Military Park,9,No rain,2017,6,Grassland/Prairie,1/10/2017,19:58:18,-94.05094953,36.45281978,01
Pea Ridge National Military Park,9,No rain,2017,1,Upland Forest,1/10/2017,20:00:40,-94.05091838,36.45287948,01
Pea Ridge National Military Park,9,No rain,2017,1,Grassland/Prairie,1/10/2017,20:22:59,-94.0169193,36.45337566,01
Pea Ridge National Military Park,9,No rain,2017,3,Mowed Lawn,1/10/2017,20:24:41,-94.01686933,36.45336109,01
Pea Ridge National Military Park,9,No rain,2017,2,Grassland/Prairie,1/10/2017,20:26:00,-94.01620014,36.45304279,01
Pea Ridge National Military Park,9,No rain,2017,2,Grassland/Prairie,1/10/2017,20:30:34,-94.02310452,36.44874928,01
Pea Ridge National Military Park,9,No rain,2017,3,Grassland/Prairie,1/10/2017,20:33:10,-94.02524011,36.44751227,01
Pea Ridge National Military Park,9,No rain,2017,1,Grassland/Prairie,1/10/2017,20:35:11,-94.02612789,36.44622593,01
Pea Ridge National Military Park,7,No rain,2017,2,Other,1/10/2017,20:47:56,-94.03638925,36.4402774,01
Pea Ridge National Military Park,7,No rain,2017,2,Upland Forest,1/10/2017,21:01:20,-94.05146212,36.45098856,01
Pea Ridge National Military Park,7,No rain,2017,8,Grassland/Prairie,1/10/2017,21:03:43,-94.05125937,36.45217626,01
Pea Ridge National Military Park,7,No rain,2017,1,Upland Forest,1/10/2017,21:12:49,-94.04119258,36.46069777,01
Pea Ridge National Military Park,7,No rain,2017,3,Upland Forest,1/10/2017,21:26:14,-94.01983403,36.45378112,01
Pea Ridge National Military Park,7,No rain,2017,1,Upland Forest,1/10/2017,21:27:39,-94.01838678,36.45352896,01
Pea Ridge National Military Park,7,No rain,2017,3,Grassland/Prairie,1/10/2017,21:29:19,-94.01703962,36.45340844,01
Pea Ridge National Military Park,7,No rain,2017,1,Grassland/Prairie,1/10/2017,21:33:53,-94.02308522,36.44876216,01
Pea Ridge National Military Park,7,No rain,2017,3,Grassland/Prairie,1/10/2017,21:36:02,-94.02550714,36.44730669,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,4,Upland Forest,1/18/2017,19:30:41,-94.0307068,36.44159951,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,2,Upland Forest,1/18/2017,19:32:54,-94.03163757,36.44105534,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,11,Grassland/Prairie,1/18/2017,19:34:28,-94.03192956,36.44091647,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,1,Upland Forest,1/18/2017,19:38:04,-94.03718156,36.44028902,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,1,Upland Forest,1/18/2017,19:39:33,-94.03720153,36.44028961,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,1,Other,1/18/2017,19:41:22,-94.03887551,36.44030065,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,3,Upland Forest,1/18/2017,19:44:19,-94.040193,36.44007761,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,2,Upland Forest,1/18/2017,19:49:22,-94.04831215,36.44125519,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,2,Upland Forest,1/18/2017,19:52:21,-94.05073072,36.44132286,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,7,Grassland/Prairie,1/18/2017,19:55:43,-94.05227476,36.44424554,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,6,Grassland/Prairie,1/18/2017,19:57:31,-94.05228484,36.44498624,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,8,Grassland/Prairie,1/18/2017,19:59:18,-94.05188264,36.44610585,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,3,Upland Forest,1/18/2017,20:05:48,-94.05063088,36.45339488,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,2,Upland Forest,1/18/2017,20:11:23,-94.04378352,36.45644701,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,2,Upland Forest,1/18/2017,20:16:28,-94.04352094,36.46029884,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,1,Upland Forest,1/18/2017,20:21:45,-94.03882779,36.46294167,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,1,Upland Forest,1/18/2017,20:24:53,-94.03490521,36.46363454,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,3,Upland Forest,1/18/2017,20:33:16,-94.02190965,36.45657871,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,3,Upland Forest,1/18/2017,20:34:58,-94.02263743,36.45549598,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,2,Upland Forest,1/18/2017,20:38:59,-94.01919572,36.45360704,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,1,Upland Forest,1/18/2017,20:40:37,-94.0185683,36.45353303,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,1,Upland Forest,1/18/2017,20:42:47,-94.01712534,36.45343104,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,4,Upland Forest,1/18/2017,20:46:28,-94.01879813,36.45121693,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,1,Grassland/Prairie,1/18/2017,20:49:53,-94.02241625,36.44914333,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,6,Grassland/Prairie,1/18/2017,20:51:21,-94.0230018,36.44880766,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,1,Grassland/Prairie,1/18/2017,20:53:22,-94.02469235,36.4478407,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,2,Grassland/Prairie,1/18/2017,20:55:15,-94.02589006,36.44679647,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,6,Grassland/Prairie,1/18/2017,20:56:11,-94.0259028,36.44676896,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,4,Grassland/Prairie,1/18/2017,20:58:33,-94.02621405,36.44602047,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,3,Grassland/Prairie,1/18/2017,21:00:07,-94.02641734,36.44551713,01
Pea Ridge National Military Park,7.8,Light drizzle,2017,2,Grassland/Prairie,1/18/2017,21:01:42,-94.02671448,36.44479173,01
Pea Ridge National Military Park,8.8,No rain,2017,5,Upland Forest,1/18/2017,21:10:05,-94.03038673,36.4417906,01
Pea Ridge National Military Park,8.8,No rain,2017,5,Upland Forest,1/18/2017,21:11:37,-94.03097891,36.4414335,01
Pea Ridge National Military Park,8.8,No rain,2017,3,Grassland/Prairie,1/18/2017,21:12:58,-94.03186259,36.44095244,01
Pea Ridge National Military Park,8.8,No rain,2017,1,Other,1/18/2017,21:17:30,-94.03809642,36.44030239,01
Pea Ridge National Military Park,8.8,No rain,2017,1,Upland Forest,1/18/2017,21:19:03,-94.03920447,36.4402563,01
